Hakusana	Sanaluokat	count
aikainen	adjektiivi	35553
runsaasti	adverbi	35502
kylmä	adjektiivi, substantiivi	35472
tunnelma	substantiivi	35410
sijoittaa	verbi	35368
lentää	verbi	35365
eteen	postpositio, adverbi	35358
vakuuttaa	verbi	35343
lakko	substantiivi	35316
noudattaa	verbi	35304
vaihdella	verbi	35268
tarjolla	adverbi	35267
musta	adjektiivi, substantiivi	35230
houkutella	verbi	35198
välttää	verbi	35197
hoitaja	substantiivi	35188
näkökulma	substantiivi	35162
matkustaa	verbi	35082
seinä	substantiivi	35008
vahinko	substantiivi	34962
tilaisuus	substantiivi	34881
syttyä	verbi	34827
reitti	substantiivi	34805
juna	substantiivi	34801
varsin	adverbi	34801
pöytä	substantiivi	34770
esimerkki	substantiivi	34760
vara	substantiivi	34726
ilves	substantiivi	34725
riittävä	adjektiivi	34659
jälki	substantiivi	34632
tekninen	adjektiivi	34628
varmaan	adverbi	34623
ohje	substantiivi	34602
laite	substantiivi	34586
mitata	verbi	34574
tahansa	adverbi	34478
hotelli	substantiivi	34476
tilasto	substantiivi	34466
yllätys	substantiivi	34438
vähä	adjektiivi, substantiivi	34418
sairastua	verbi	34409
hallinto	substantiivi	34346
kiekko	substantiivi	34329
kallis	adjektiivi	34274
näyttelijä	substantiivi	34231
taide	substantiivi	34230
hyökkääjä	substantiivi	34203
piiri	substantiivi	34194
leikkaus	substantiivi	34180
kirjasto	substantiivi	34169
suhteen	postpositio	34126
menestys	substantiivi	34125
kiinteistö	substantiivi	34105
pelkästään	adverbi	34087
liikaa	adverbi	34082
satama	substantiivi	34051
ote	substantiivi	34047
lääke	substantiivi	34016
sisältää	verbi	33962
lentokenttä	substantiivi	33941
mielenosoittaja	substantiivi	33862
säilyttää	verbi	33837
keikka	substantiivi	33816
työnantaja	substantiivi	33790
henkilöauto	substantiivi	33757
järjestelmä	substantiivi	33726
ehdottaa	verbi	33705
lähtö	substantiivi	33688
yhteistyö	substantiivi	33635
sisältö	substantiivi	33629
leikata	verbi	33628
väkivalta	substantiivi	33593
parlamentti	substantiivi	33512
valta	substantiivi	33500
havainto	substantiivi	33451
käräjäoikeus	substantiivi	33398
peljätä	verbi	33393
sade	substantiivi	33330
väärä	adjektiivi	33313
hyvinvointi	substantiivi	33249
ehdotus	substantiivi	33236
kärppä	substantiivi	33230
teema	substantiivi	33187
kotimaa	substantiivi	33181
rivi	substantiivi	33156
idea	substantiivi	33120
kävellä	verbi	33098
näkemys	substantiivi	32980
raportti	substantiivi	32970
kattaa	verbi	32967
läheltä	prepositio, postpositio, adverbi	32916
kiinnostua	verbi	32854
tuuli	substantiivi	32808
merkitä	verbi	32766
tontti	substantiivi	32726
peräti	adverbi	32676
tavoitella	verbi	32664
keskeinen	adjektiivi	32595
pelko	substantiivi	32595
testi	substantiivi	32580
selkeä	adjektiivi	32517
täältä	adverbi	32502
remontti	substantiivi	32462
kamera	substantiivi	32373
kiinnittää	verbi	32336
kiertää	verbi	32335
varma	adjektiivi	32308
mahdollisesti	adverbi	32301
vaikeus	substantiivi	32291
kääntyä	verbi	32256
huomattavasti	adverbi	32254
pärjätä	verbi	32215
keskeyttää	verbi	32203
valmistella	verbi	32189
virallinen	adjektiivi	32164
puoliväli	substantiivi	32029
työtön	adjektiivi, substantiivi	32005
lähinnä	prepositio, postpositio, adverbi	31962
erota	verbi	31959
ainoastaan	adverbi	31944
kohtaan	postpositio	31934
tauko	substantiivi	31919
investointi	substantiivi	31838
tyhjä	adjektiivi, substantiivi	31794
tilata	verbi	31779
toive	substantiivi	31757
mainita	verbi	31700
karhu	substantiivi	31691
päästä	postpositio	31578
tosin	adverbi	31528
melko	adverbi, adjektiivi	31498
edusta	substantiivi	31487
kannattaja	substantiivi	31474
palo	substantiivi	31466
harkita	verbi	31426
paine	substantiivi	31416
julkistaa	verbi	31107
valvoa	verbi	31099
mahdollistaa	verbi	31086
edistää	verbi	31079
ulkoministeri	substantiivi	31078
hyöty	substantiivi	31059
arvella	verbi	31043
muistella	verbi	31041
haastatella	verbi	30963
käyttäjä	substantiivi	30953
mielipide	substantiivi	30946
törmätä	verbi	30938
kansallinen	adjektiivi	30865
joko	adverbi, konjunktio	30836
valittaa	verbi	30823
laukaus	substantiivi	30799
etu	substantiivi	30784
suositella	verbi	30763
kiistää	verbi	30719
vastainen	adjektiivi, substantiivi	30706
selittää	verbi	30657
hallinto-oikeus	substantiivi	30656
järvi	substantiivi	30632
tarttua	verbi	30582
pakkanen	substantiivi	30576
suorittaa	verbi	30450
vaihtua	verbi	30448
turvallinen	adjektiivi	30443
vuorokausi	substantiivi	30420
kanava	substantiivi	30400
pelkkä	adjektiivi	30397
yhtään	adverbi	30328
jaksaa	verbi	30320
kirjata	verbi	30318
tappaa	verbi	30316
korvaus	substantiivi	30312
samanlainen	adjektiivi	30126
varoittaa	verbi	30115
väki	substantiivi	30064
läheinen	adjektiivi	30022
esille	adverbi	29965
johtava	adjektiivi	29953
puolustaja	substantiivi	29953
summa	substantiivi	29922
puola	substantiivi*	29907
luottaa	verbi	29891
laajentaa	verbi	29780
kannatus	substantiivi	29763
palaa	verbi	29746
pysäyttää	verbi	29738
fani	substantiivi	29725
todellinen	adjektiivi	29722
vankila	substantiivi	29662
huomauttaa	verbi	29657
käynnistää	verbi	29620
kriisi	substantiivi	29616
neuvotella	verbi	29602
pidättää	verbi	29599
ilmiö	substantiivi	29483
levy	substantiivi	29468
vaate	substantiivi	29462
sataa	verbi	29453
painaa	verbi	29448
silta	substantiivi	29423
vapauttaa	verbi	29398
sääntö	substantiivi	29394
viitata	verbi	29363
parka	substantiivi*	29344
painottaa	verbi	29317
teho	substantiivi	29248
tavara	substantiivi	29203
etelä	substantiivi	29164
tappara	substantiivi	29150
taiteilija	substantiivi	29145
yllättävä	adjektiivi	29111
kuluttaja	substantiivi	29082
tauti	substantiivi	29067
ihmetellä	verbi	29011
pudotuspeli	substantiivi	29003
tehokas	adjektiivi	28993
dollari	substantiivi	28917
artikkeli	substantiivi	28900
muoto	substantiivi	28895
numero	substantiivi	28894
olosuhteet	substantiivi	28878
suunnata	verbi	28845
puute	substantiivi	28835
välierä	substantiivi	28811
ohjaaja	substantiivi	28803
laulaa	verbi	28781
hevonen	substantiivi	28778
kala	substantiivi	28765
halli	substantiivi*	28750
pääkaupunki	substantiivi	28676
päin	adverbi, prepositio	28655
lausunto	substantiivi	28622
historiallinen	adjektiivi	28611
väittää	verbi	28591
vuoro	substantiivi	28588
ykkönen	substantiivi	28515
menestyä	verbi	28497
pinta	substantiivi	28493
terveydenhuolto	substantiivi	28427
homma	substantiivi	28374
yhteen	adverbi	28371
paitsi	prepositio, postpositio, adverbi	28353
vaatimus	substantiivi	28334
lämpötila	substantiivi	28284
alkuvuosi	substantiivi	28280
konsertti	substantiivi	28263
laatu	substantiivi	28213
turvata	verbi	28198
biisi	substantiivi	28126
hovioikeus	substantiivi	28116
huolissaan	adverbi	28107
erottaa	verbi	28040
edellyttää	verbi	28018
keskimäärin	adverbi	27993
vajaa	adjektiivi	27964
nimetä	verbi	27952
virka	substantiivi	27948
festivaali	substantiivi	27923
vene	substantiivi	27908
näyttely	substantiivi	27903
hiihtää	verbi	27841
kuuma	adjektiivi, substantiivi	27839
ammattikorkeakoulu	substantiivi	27831
ennustaa	verbi	27752
ennakoida	verbi	27745
ministeriö	substantiivi	27731
susi	substantiivi	27725
laiva	substantiivi	27701
työllistää	verbi	27659
turha	adjektiivi, substantiivi	27630
puolustusvoimat	substantiivi	27624
henkilökohtainen	adjektiivi	27613
kannustaa	verbi	27576
muodostaa	verbi	27527
lakkauttaa	verbi*	27516
poliitikko	substantiivi	27479
rauha	substantiivi	27476
bussi	substantiivi	27455
city	substantiivi	27454
pääkaupunkiseutu	substantiivi	27426
kääntää	verbi	27420
päivittää	verbi	27389
pakko	substantiivi	27371
mitali	substantiivi	27344
artisti	substantiivi	27314
avautua	verbi	27251
paeta	verbi	27220
kuollut	substantiivi, adjektiivi	27210
luovuttaa	verbi	27127
joensuu	substantiivi	27065
kilo	substantiivi*	27031
hakija	substantiivi	27002
yltää	verbi	26994
aluksi	adverbi	26948
vapaaehtoinen	adjektiivi, substantiivi	26935
saksalainen	adjektiivi, substantiivi	26925
tänne	adverbi	26876
vamma	substantiivi	26865
arvostaa	verbi	26861
lukko	substantiivi	26829
toimija	substantiivi	26798
vähentyä	verbi	26782
valitus	substantiivi	26753
sairaus	substantiivi	26737
äänestys	substantiivi	26711
viimeksi	adverbi	26682
leiri	substantiivi	26675
rakenne	substantiivi	26640
paluu	substantiivi	26627
jatkuvasti	adverbi	26626
hypätä	verbi	26611
kapteeni	substantiivi	26583
nuora	substantiivi	26551
tori	substantiivi	26475
uusia	verbi	26467
mahtua	verbi	26442
opettaa	verbi	26425
eläke	substantiivi	26392
vahvasti	adverbi	26377
alus	substantiivi	26372
kirjailija	substantiivi	26361
tarpeeksi	adverbi	26351
päästää	verbi	26346
yhtye	substantiivi	26344
puisto	substantiivi	26291
oire	substantiivi	26286
murha	substantiivi	26267
ikkuna	substantiivi	26230
ansio	substantiivi	26223
altistua	verbi	26178
taito	substantiivi	26174
hurja	adjektiivi	26132
palkata	verbi	26127
televisio	substantiivi	26060
bändi	substantiivi	25997
osuma	substantiivi	25992
kauan	adverbi	25972
materiaali	substantiivi	25970
palaute	substantiivi	25950
kai	adverbi	25913
verkkosivu	substantiivi	25908
sallia	verbi	25899
siten	adverbi	25897
valtaosa	substantiivi	25886
pelto	substantiivi	25863
normaalisti	adverbi	25839
yhteisö	substantiivi	25811
ammattilainen	substantiivi	25801
kohtalo	substantiivi	25795
melkein	adverbi	25774
huippu	substantiivi	25756
suunnittelu	substantiivi	25756
huolehtia	verbi	25740
sopiva	adjektiivi	25654
rehtori	substantiivi	25626
kaupunginvaltuusto	substantiivi	25615
vanhempi	adjektiivi, substantiivi	25595
paikkakunta	substantiivi	25531
alkoholi	substantiivi	25522
nykyisin	adverbi	25479
odotus	substantiivi	25464
esillä	adverbi	25399
tottua	verbi	25398
suojella	verbi	25376
budjetti	substantiivi	25369
uskaltaa	verbi	25329
täynnä	adverbi	25268
valvonta	substantiivi	25266
laatia	verbi	25249
ilmestyä	verbi	25242
harva	pronomini, adjektiivi	25201
tulipalo	substantiivi	25171
luulla	verbi	25165
oppositio	substantiivi	25154
uudistaa	verbi	25141
koululainen	substantiivi	25124
kauppakeskus	substantiivi	25118
vika	substantiivi	25112
luottamus	substantiivi	25110
riippua	verbi	25106
sydän	substantiivi	25101
karanteeni	substantiivi	25093
pääsy	substantiivi	25063
kaltainen	adjektiivi	25059
välittää	verbi	25011
tuhota	verbi	25007
kunnanhallitus	substantiivi	24987
eräs	pronomini	24925
säästää	verbi	24918
kerrostalo	substantiivi	24908
mukava	adjektiivi, substantiivi	24894
merkittävästi	adverbi	24881
työryhmä	substantiivi	24879
suu	substantiivi	24864
vangita	verbi	24778
matala	adjektiivi, substantiivi	24722
suoritus	substantiivi	24704
amerikkalainen	adjektiivi, substantiivi	24606
tavoittaa	verbi	24603
projekti	substantiivi	24558
puhdas	adjektiivi, substantiivi	24526
tytär	substantiivi	24514
mielenkiintoinen	adjektiivi	24500
ilmainen	adjektiivi	24452
napata	verbi	24444
aine	substantiivi	24437
erikoinen	adjektiivi	24429
kivi	substantiivi	24420
kasvot	substantiivi	24407
tiedotustilaisuus	substantiivi	24392
kyyti	substantiivi	24374
rangaistus	substantiivi	24364
paperi	substantiivi	24316
toimenpide	substantiivi	24314
karsinta	substantiivi	24274
kampanja	substantiivi	24269
tapaaminen	substantiivi	24262
vastaanottokeskus	substantiivi	24190
maksu	substantiivi	24153
saaminen	substantiivi	24117
lähestyä	verbi	24101
huomioida	verbi	24084
pysyvä	adjektiivi	24065
haastaa	verbi	24041
vauva	substantiivi	24000
hakemus	substantiivi	23994
kiinnostus	substantiivi	23981
kouluttaa	verbi	23963
ladata	verbi*	23963
muisto	substantiivi	23926
tahti	substantiivi	23926
vaimo	substantiivi	23871
lukema	substantiivi	23853
aluehallintovirasto	substantiivi	23850
mukaisesti	adverbi	23823
osaaminen	substantiivi	23813
milloin	adverbi	23779
lopullinen	adjektiivi	23771
laulu	substantiivi	23701
osapuoli	substantiivi	23695
muodostua	verbi	23664
keskus	substantiivi	23594
mahdoton	adjektiivi, substantiivi	23559
kuudes	numeraali	23551
säkä	substantiivi*	23542
lopputulos	substantiivi	23538
ilo	substantiivi	23527
aiheutua	verbi	23519
sentti	substantiivi	23510
dokumentti	substantiivi	23482
eurooppalainen	adjektiivi, substantiivi	23482
unioni	substantiivi	23482
tuhoutua	verbi	23479
kaivos	substantiivi	23458
koko	substantiivi	23434
taakse	postpositio, adverbi	23433
tietokone	substantiivi	23394
kyltti	substantiivi	23268
liki	adverbi, prepositio, postpositio	23239
selkä	substantiivi	23190
rauhallinen	adjektiivi	23148
raju	adjektiivi	23120
paikko	substantiivi	23109
arvokas	adjektiivi	23082
oikeasti	adverbi	23066
halpa	adjektiivi	23063
sanottu	adjektiivi	23043
paljastua	verbi	23041
tietenkin	adverbi	23034
hallinta	substantiivi	23033
ulkomaalainen	substantiivi, adjektiivi	23033
olympialainen	adjektiivi	23008
herätä	verbi	22987
suositus	substantiivi	22950
aktiivinen	adjektiivi	22944
haitata	verbi	22934
ulkopuolinen	adjektiivi, substantiivi	22925
porukka	substantiivi	22891
kyseinen	adjektiivi	22833
astua	verbi	22830
pysähtyä	verbi	22830
määritellä	verbi	22796
vilkas	adjektiivi	22778
pitkin	postpositio, prepositio, adverbi	22754
virkamies	substantiivi	22742
vero	substantiivi	22739
nukkua	verbi	22737
laina	substantiivi	22722
kakkonen	substantiivi	22642
tarkastaa	verbi	22593
into	substantiivi	22587
yhdysvaltalainen	adjektiivi, substantiivi	22585
arvostella	verbi	22565
toiminnanjohtaja	substantiivi	22563
päällikkö	substantiivi	22561
parissa	postpositio	22539
mukainen	adjektiivi	22499
vedota	verbi	22474
logo	substantiivi	22436
liikunta	substantiivi	22411
näyttö	substantiivi	22366
tuomari	substantiivi	22357
omakotitalo	substantiivi	22349
upea	adjektiivi	22347
huomenna	adverbi	22344
siirto	substantiivi	22334
ympärillä	postpositio, adverbi	22325
tuottaja	substantiivi	22312
vähäinen	adjektiivi	22275
ajoneuvo	substantiivi	22269
etukäteen	adverbi	22218
tarkistaa	verbi	22184
ranskalainen	adjektiivi, substantiivi	22182
onneksi	adverbi	22176
panna	verbi	22175
hauska	adjektiivi, substantiivi	22142
valtakunnallinen	adjektiivi	22137
sijoitus	substantiivi	22132
mittainen	adjektiivi	22131
lukuinen	adjektiivi	22123
maisema	substantiivi	22117
nimenomaan	adverbi	22096
myrsky	substantiivi	22087
pyöriä	verbi	22081
lain	adverbi	22027
vakavasti	adverbi	22017
tekniikka	substantiivi	22007
alkuperäinen	adjektiivi	21984
komissio	substantiivi	21953
pukeutua	verbi	21952
länsi	substantiivi	21942
kaunis	adjektiivi	21937
liikkeelle	adverbi	21926
harrastus	substantiivi	21911
menehtyä	verbi	21885
tasainen	adjektiivi	21864
takaa	postpositio, adverbi	21832
vankeus	substantiivi	21832
puolustus	substantiivi	21826
vasen	adjektiivi	21758
kiva	adjektiivi	21748
rakkaus	substantiivi	21747
kehua	verbi	21731
ilmi	adverbi, adjektiivi	21712
matkailu	substantiivi	21710
valmistelu	substantiivi	21708
ulkomainen	adjektiivi	21700
kokoonpano	substantiivi	21694
laulaja	substantiivi	21690
unelma	substantiivi	21678
valmentaa	verbi	21677
väite	substantiivi	21672
allekirjoittaa	verbi	21619
rokottaa	verbi	21607
vierailu	substantiivi	21579
harrastaa	verbi	21561
naapuri	substantiivi	21541
riittävästi	adverbi	21534
vieressä	postpositio, adverbi	21508
rokotus	substantiivi	21506
toisin	adverbi	21492
palvella	verbi	21483
hymyillä	verbi	21448
tyytyä	verbi	21445
pettyä	verbi	21431
päivittäin	adverbi	21381
ammatti	substantiivi	21321
lahti	substantiivi*	21271
taivas	substantiivi	21251
järjestäjä	substantiivi	21244
laita	substantiivi	21243
kunnes	konjunktio	21235
hyökätä	verbi	21207
kirje	substantiivi	21203
ilmetä	verbi	21202
nauraa	verbi	21190
halu	substantiivi	21120
jännittää	verbi	21106
kunnia	substantiivi	21105
kartta	substantiivi	21099
kurssi	substantiivi	21057
ässä	substantiivi*	21001
nettisivu	substantiivi	20991
hahmo	substantiivi	20961
sammuttaa	verbi	20956
iloinen	adjektiivi	20948
todennäköinen	adjektiivi	20931
talli	substantiivi	20921
tuskin	adverbi	20895
paikoin	adverbi	20883
tarkastella	verbi	20875
sitoutua	verbi	20871
kiitos	substantiivi	20843
vähintään	adverbi	20811
uimahalli	substantiivi	20801
näkymä	substantiivi	20796
tuli	substantiivi	20790
hylätä	verbi	20746
pyörä	substantiivi	20717
väri	substantiivi	20712
näyte	substantiivi	20689
kiire	substantiivi*	20643
osittain	adverbi	20641
pelätä	verbi	20632
sisäinen	adjektiivi	20601
samoin	adverbi	20584
paita	substantiivi	20562
keksiä	verbi	20540
sari	substantiivi	20520
poliisilaitos	substantiivi	20492
runkosarja	substantiivi	20484
seksuaalinen	adjektiivi	20445
vinkki	substantiivi	20438
unohtaa	verbi	20405
ylimääräinen	adjektiivi	20400
varrella	postpositio	20333
osasto	substantiivi	20297
kela	substantiivi	20254
toivottavasti	adverbi	20221
päässä	postpositio	20220
velka	substantiivi	20220
kritiikki	substantiivi	20214
sininen	adjektiivi	20212
levittää	verbi	20173
in	adverbi	20160
vastaaja	substantiivi	20146
ikävä	adjektiivi, substantiivi	20144
terveyskeskus	substantiivi	20131
laukoa	verbi	20122
taho	substantiivi	20122
haastava	adjektiivi	20110
suostua	verbi	20096
oikeastaan	adverbi	20080
vuotaa	verbi	20061
liikevaihto	substantiivi	20058
pettymys	substantiivi	20038
kamppailu	substantiivi	20036
kiinalainen	adjektiivi, substantiivi	20019
romahtaa	verbi	20005
polttoaine	substantiivi	19989
päättäjä	substantiivi	19920
sähköposti	substantiivi	19880
korjaus	substantiivi	19832
lautakunta	substantiivi	19829
pakottaa	verbi	19797
hiljainen	adjektiivi, substantiivi	19788
polttaa	verbi	19749
väestö	substantiivi	19722
käsitys	substantiivi	19671
linna	substantiivi	19671
täyttyä	verbi	19670
kissa	substantiivi	19666
kiista	substantiivi	19618
varapuheenjohtaja	substantiivi	19617
taata	verbi	19614
äärimmäinen	adjektiivi	19570
teollisuus	substantiivi	19560
lentokone	substantiivi	19550
virus	substantiivi	19549
kulku	substantiivi	19548
kestävä	adjektiivi	19539
rahoittaa	verbi	19524
mäki	substantiivi	19520
tuntematon	adjektiivi, substantiivi	19512
sauna	substantiivi	19490
venyä	verbi	19490
pakolainen	substantiivi	19470
osavaltio	substantiivi	19464
putki	substantiivi	19460
vanki	substantiivi	19449
usko	substantiivi	19444
olympialaiset	substantiivi	19436
noin	adverbi	19409
vallata	verbi	19399
kyetä	verbi	19394
yllä	postpositio, adverbi	19344
tullata	verbi	19300
sukupolvi	substantiivi	19297
puoliso	substantiivi	19277
hakeutua	verbi	19275
pistää	verbi	19242
uhka	substantiivi	19223
avustus	substantiivi	19200
ajautua	verbi	19190
irti	adverbi	19180
karsi	substantiivi	19170
mäkäräinen	substantiivi	19169
valtuutettu	adjektiivi, substantiivi	19163
hehtaari	substantiivi	19150
öljy	substantiivi	19148
kasvi	substantiivi	19145
asettua	verbi	19136
esitutkinta	substantiivi	19134
varkaus	substantiivi	19128
tarkemmin	adverbi	19112
panostaa	verbi	19104
terve	adjektiivi, substantiivi	19096
enempi	adjektiivi, adverbi	19075
muokata	verbi	19069
rekka	substantiivi*	19054
keskittää	verbi	19047
vastaanotto	substantiivi	19037
autoilija	substantiivi	19028
suojata	verbi	19017
vuokrata	verbi	19013
perin	adverbi*, adjektiivi	18948
edellä	adverbi, postpositio, prepositio	18906
maski	substantiivi	18902
periaate	substantiivi	18891
reagoida	verbi	18877
korotus	substantiivi	18824
