Hakusana	Sanaluokat	count
kouluaikainen	adjektiivi	58
kovakätinen	adjektiivi	58
laajakantoinen	adjektiivi	58
luistava	adjektiivi	58
luonteikas	adjektiivi	58
muunmaalainen	adjektiivi, substantiivi	58
myöntyväinen	adjektiivi	58
nappisilmä	substantiivi, adjektiivi	58
pohjoiseurooppalainen	adjektiivi, substantiivi	58
skitsofreeninen	adjektiivi	58
sutki	adjektiivi	58
tavoitteinen	adjektiivi	58
tiukkailmeinen	adjektiivi	58
tupakaton	adjektiivi	58
töhryinen	adjektiivi	58
valkopartainen	adjektiivi	58
vauhdillinen	adjektiivi	58
veretön	adjektiivi	58
viehkeä	adjektiivi	58
yksiääninen	adjektiivi	58
yltiöpositiivinen	adjektiivi	58
asiakeskeinen	adjektiivi	57
hepreankielinen	adjektiivi	57
ihanainen	adjektiivi	57
ikimuistettava	adjektiivi	57
ilmatieteellinen	adjektiivi	57
jäljittelemätön	adjektiivi	57
kaikenkattava	adjektiivi	57
katuvainen	adjektiivi	57
kellanruskea	adjektiivi	57
keskitasoinen	adjektiivi	57
kitkaton	adjektiivi	57
kolmekymmentävuotias	adjektiivi	57
kolmetoistavuotias	adjektiivi	57
kolmijalkainen	adjektiivi	57
kolmijäseninen	adjektiivi	57
kolossaalinen	adjektiivi	57
lapsuudenaikainen	adjektiivi	57
lunki	adjektiivi	57
läpitunkema	adjektiivi	57
monenkokoinen	adjektiivi	57
mustavalkea	adjektiivi	57
pikkiriikkinen	adjektiivi	57
pikkusuolainen	substantiivi, adjektiivi	57
pilkuntarkka	adjektiivi	57
putipuhdas	adjektiivi	57
rikkomaton	adjektiivi	57
sionistinen	adjektiivi	57
suippo	adjektiivi	57
tasalämpöinen	adjektiivi	57
telepaattinen	adjektiivi	57
työllisyyspoliittinen	adjektiivi	57
vahvatahtoinen	adjektiivi	57
ekonominen	adjektiivi	56
esoteerinen	adjektiivi	56
etupainotteinen	adjektiivi	56
gastronominen	adjektiivi	56
heikkohermoinen	adjektiivi	56
hyvätapainen	adjektiivi	56
julkaisukelpoinen	adjektiivi	56
jälkiteollinen	adjektiivi	56
kardiologinen	adjektiivi	56
kirkasotsainen	adjektiivi	56
messiaaninen	adjektiivi	56
mutantti	substantiivi, adjektiivi	56
myötäsukainen	adjektiivi	56
neuvostovastainen	adjektiivi	56
ostovoimainen	adjektiivi	56
pellavapää	substantiivi, adjektiivi	56
psykoterapeuttinen	adjektiivi	56
puolijulkinen	adjektiivi	56
ruosteenpunainen	adjektiivi	56
sieluton	adjektiivi	56
sikahyvä	adjektiivi	56
valekuollut	adjektiivi, substantiivi	56
vauhditon	adjektiivi	56
veropoliittinen	adjektiivi	56
vertikaalinen	adjektiivi	56
vintage	substantiivi, adjektiivi	56
vuoteenoma	adjektiivi	56
värisokea	adjektiivi, substantiivi	56
biokemiallinen	adjektiivi	55
demografinen	adjektiivi	55
helvetinmoinen	adjektiivi	55
heprealainen	adjektiivi, substantiivi	55
heraldinen	adjektiivi	55
himokas	adjektiivi	55
hönö	substantiivi, adjektiivi	55
ilmiöpohjainen	adjektiivi	55
krouvi	adjektiivi	55
matalatehoinen	adjektiivi	55
määrämittainen	adjektiivi	55
peittelemätön	adjektiivi	55
pyylevä	adjektiivi	55
pöyhkeä	adjektiivi	55
semanttinen	adjektiivi	55
suolapitoinen	adjektiivi	55
tarkoitukseton	adjektiivi	55
tarunomainen	adjektiivi	55
toivorikas	adjektiivi	55
vaikeapääsyinen	adjektiivi	55
valituksenalainen	adjektiivi	55
viisikielinen	adjektiivi	55
voitonvarma	adjektiivi	55
ärtyisä	adjektiivi	55
apostolinen	adjektiivi	54
erehtyväinen	adjektiivi	54
hitonmoinen	adjektiivi	54
kapearaiteinen	adjektiivi	54
kepulainen	substantiivi, adjektiivi	54
kolmikuinen	adjektiivi	54
koltankielinen	adjektiivi	54
koppava	adjektiivi	54
kulkukelpoinen	adjektiivi	54
kurssimuotoinen	adjektiivi	54
monenvälinen	adjektiivi	54
murteellinen	adjektiivi	54
nynny	adjektiivi, substantiivi	54
oikullinen	adjektiivi	54
pitkästyttävä	adjektiivi	54
polyfoninen	adjektiivi	54
puolitoistavuotinen	adjektiivi	54
pöpperöinen	adjektiivi	54
suruinen	adjektiivi	54
suurimuotoinen	adjektiivi	54
tiekohtainen	adjektiivi	54
tyydyttymätön	adjektiivi	54
viluinen	adjektiivi	54
epälojaali	adjektiivi	53
euroatlanttinen	adjektiivi	53
jihadistinen	adjektiivi	53
kansalaisuudeton	adjektiivi	53
minkäkokoinen	adjektiivi	53
moniselitteinen	adjektiivi	53
ristiriidaton	adjektiivi	53
sileäkarvainen	adjektiivi	53
sydänvikainen	adjektiivi, substantiivi	53
tarpeenmukainen	adjektiivi	53
tasaikäinen	adjektiivi	53
tehollinen	adjektiivi	53
turhanaikainen	adjektiivi	53
täplikäs	adjektiivi	53
uppiniskainen	adjektiivi	53
ylösalainen	adjektiivi	53
assyrialainen	adjektiivi, substantiivi	52
jalkavaivainen	adjektiivi	52
kansatieteellinen	adjektiivi	52
konventionaalinen	adjektiivi	52
koreografinen	adjektiivi	52
kunnianarvoisa	adjektiivi	52
körttiläinen	adjektiivi, substantiivi	52
laikukas	adjektiivi	52
lakonalainen	adjektiivi	52
loukkaamaton	adjektiivi	52
mielenvikainen	adjektiivi, substantiivi	52
monikymmenvuotinen	adjektiivi	52
monituinen	adjektiivi	52
myötäsyntyinen	adjektiivi	52
naturalistinen	adjektiivi	52
parikiloinen	adjektiivi	52
partasuu	substantiivi, adjektiivi	52
pellillinen	adjektiivi, substantiivi	52
pidäkkeetön	adjektiivi	52
raivopäinen	adjektiivi	52
räkänokka	substantiivi, adjektiivi	52
sarjavalmisteinen	adjektiivi	52
superraskas	adjektiivi	52
taskukokoinen	adjektiivi	52
tietokoneavusteinen	adjektiivi	52
uusimuotoinen	adjektiivi	52
viimeistelemätön	adjektiivi	52
yhdenjaksoinen	adjektiivi	52
ällö	adjektiivi	52
ajatuksellinen	adjektiivi	51
charmantti	adjektiivi	51
heikompiosainen	adjektiivi, substantiivi	51
hellyyttävä	adjektiivi	51
idioottivarma	adjektiivi	51
kiljuva	adjektiivi	51
kromaattinen	adjektiivi	51
kurantti	adjektiivi	51
käytöshäiriöinen	adjektiivi	51
lemmekäs	adjektiivi	51
lumihuippuinen	adjektiivi	51
metafyysinen	adjektiivi	51
militaristinen	adjektiivi	51
monitoiminen	adjektiivi	51
ravinnepitoinen	adjektiivi	51
riemuisa	adjektiivi	51
ruskeasilmäinen	adjektiivi	51
rämäkkä	substantiivi, adjektiivi	51
sanatarkka	adjektiivi	51
seitinohut	adjektiivi	51
stalinistinen	adjektiivi	51
tahdonalainen	adjektiivi	51
teosofinen	adjektiivi	51
tihkusateinen	adjektiivi	51
tommoinen	adjektiivi	51
totuudellinen	adjektiivi	51
tyven	adjektiivi, substantiivi	51
yleissitova	adjektiivi	51
auringonpaisteinen	adjektiivi	50
enteellinen	adjektiivi	50
epäilyksenalainen	adjektiivi	50
graavi	adjektiivi	50
huoltovapaa	adjektiivi	50
itäaasialainen	adjektiivi, substantiivi	50
juureton	adjektiivi	50
kampakeraaminen	adjektiivi	50
kilometrinen	adjektiivi	50
liikennekelpoinen	adjektiivi	50
littana	adjektiivi	50
lymfaattinen	adjektiivi	50
miesmäinen	adjektiivi	50
möreä	adjektiivi	50
nopeavaikutteinen	adjektiivi	50
osuustoiminnallinen	adjektiivi	50
pahantuulinen	adjektiivi	50
rottamainen	adjektiivi	50
ruskeankirjava	adjektiivi	50
sovittamaton	adjektiivi	50
suurisilmäinen	adjektiivi	50
symbioottinen	adjektiivi	50
tyköistuva	adjektiivi	50
vaistomainen	adjektiivi	50
valaehtoinen	adjektiivi	50
viehko	adjektiivi	50
ylivelkainen	adjektiivi	50
alipalkattu	adjektiivi	49
endeeminen	adjektiivi	49
ennenkokematon	adjektiivi	49
erimallinen	adjektiivi	49
farmakologinen	adjektiivi	49
harmaapäinen	adjektiivi	49
harteikas	adjektiivi	49
herraskainen	adjektiivi	49
höperö	adjektiivi, substantiivi	49
iankaikkinen	adjektiivi	49
kapeakatseinen	adjektiivi	49
kosmopoliittinen	adjektiivi	49
kovaonninen	adjektiivi	49
könniläinen	substantiivi, adjektiivi	49
lötkö	adjektiivi, substantiivi	49
makedonialainen	substantiivi, adjektiivi	49
monituntinen	adjektiivi	49
pennitön	adjektiivi	49
piirikunnallinen	adjektiivi	49
rukiinen	adjektiivi	49
sitomaton	adjektiivi	49
sopeutuva	adjektiivi	49
sähkötoiminen	adjektiivi	49
tasavaltainen	adjektiivi	49
tekotaiteellinen	adjektiivi	49
teräväkärkinen	adjektiivi	49
toissakesäinen	adjektiivi	49
tunkeileva	adjektiivi	49
tunnekylmä	adjektiivi	49
vaippaikäinen	adjektiivi	49
vastuunalainen	adjektiivi	49
ystävällismielinen	adjektiivi	49
alisteinen	adjektiivi	48
antikvaarinen	adjektiivi	48
ekstaattinen	adjektiivi	48
epäkurantti	adjektiivi	48
essentiaalinen	adjektiivi	48
kiriherkkä	adjektiivi	48
koherentti	adjektiivi	48
kruunaamaton	adjektiivi	48
langanlaiha	adjektiivi	48
määrätön	adjektiivi	48
niveljalkainen	adjektiivi, substantiivi	48
partasuinen	adjektiivi	48
pikkupoikamainen	adjektiivi	48
pörheä	adjektiivi	48
rakkaudeton	adjektiivi	48
rannaton	adjektiivi	48
ryteikköinen	adjektiivi	48
taaja	adjektiivi	48
terveystietoinen	adjektiivi	48
ulkoneva	adjektiivi	48
yksiavioinen	adjektiivi	48
aikuismainen	adjektiivi	47
antisosiaalinen	adjektiivi	47
biodynaaminen	adjektiivi	47
energiataloudellinen	adjektiivi	47
epäaktiivinen	adjektiivi	47
etuajo-oikeutettu	adjektiivi	47
etuvetoinen	adjektiivi	47
helläkätinen	adjektiivi	47
innoton	adjektiivi	47
julmettu	adjektiivi	47
kimakka	adjektiivi	47
kärttyisä	adjektiivi	47
metsätaloudellinen	adjektiivi	47
muistamaton	adjektiivi	47
oranssinkeltainen	adjektiivi	47
oranssinvärinen	adjektiivi	47
pehmyt	adjektiivi	47
pellavainen	adjektiivi	47
pidättyvä	adjektiivi	47
pitkäjalkainen	adjektiivi	47
pollea	adjektiivi	47
poloinen	adjektiivi, substantiivi	47
reteä	adjektiivi	47
siimahäntä	substantiivi, adjektiivi	47
sopimusoikeudellinen	adjektiivi	47
spartalainen	substantiivi, adjektiivi	47
suurisuinen	adjektiivi	47
suurvaltapoliittinen	adjektiivi	47
tasasivuinen	adjektiivi	47
toverillinen	adjektiivi	47
typpipitoinen	adjektiivi	47
uppo-outo	adjektiivi	47
vaivihkainen	adjektiivi	47
vajaalukuinen	adjektiivi	47
vihkiytymätön	adjektiivi	47
viisikymmentävuotias	adjektiivi	47
ysäri	substantiivi, adjektiivi	47
alkuvoimainen	adjektiivi	46
ekspressiivinen	adjektiivi	46
fressi	adjektiivi	46
huippuälykäs	adjektiivi	46
hurmeinen	adjektiivi	46
hälyisä	adjektiivi	46
kahdeksantoistavuotias	adjektiivi	46
kolmepäiväinen	adjektiivi	46
kolmikielinen	adjektiivi	46
leivätön	adjektiivi	46
lisääntymiskyvytön	adjektiivi	46
liukasliikkeinen	adjektiivi	46
lyhytjännitteinen	adjektiivi	46
läpäisemätön	adjektiivi	46
metallinhohtoinen	adjektiivi	46
monilahjakas	adjektiivi	46
moralistinen	adjektiivi	46
ohjauskyvytön	adjektiivi	46
perämiehetön	adjektiivi	46
polkkatukkainen	adjektiivi	46
punapää	substantiivi, adjektiivi	46
raajarikko	adjektiivi, substantiivi	46
räjähdysvaarallinen	adjektiivi	46
sahalaitainen	adjektiivi	46
selväjärkinen	adjektiivi	46
sorja	adjektiivi	46
sysipimeä	adjektiivi, substantiivi	46
tarkkakätinen	adjektiivi	46
toisennäköinen	adjektiivi	46
työkuntoinen	adjektiivi, substantiivi	46
uhrautuvainen	adjektiivi	46
umpimielinen	adjektiivi	46
urpo	adjektiivi, substantiivi	46
veres	adjektiivi	46
viisikiloinen	adjektiivi	46
äkkisyvä	adjektiivi, substantiivi	46
alokasmainen	adjektiivi	45
auditiivinen	adjektiivi	45
boreaalinen	adjektiivi	45
harmaahapsinen	adjektiivi	45
herkeämätön	adjektiivi	45
huomionkipeä	adjektiivi	45
hydrologinen	adjektiivi	45
julkisoikeudellinen	adjektiivi	45
kaksikymmentävuotias	adjektiivi	45
keskivahva	adjektiivi	45
kirkasvärinen	adjektiivi	45
korkeapalkkainen	adjektiivi	45
kuusikulmainen	adjektiivi	45
limisaumainen	adjektiivi	45
lipevä	adjektiivi	45
maanpetoksellinen	adjektiivi	45
marmorinen	adjektiivi	45
monikanavainen	adjektiivi	45
muotovalio	adjektiivi	45
mustanpuhuva	adjektiivi	45
päättämätön	adjektiivi	45
tahditon	adjektiivi	45
tiilenpunainen	adjektiivi	45
typötyhjä	adjektiivi	45
täysautomaattinen	adjektiivi	45
ulkokohtainen	adjektiivi	45
väestöpoliittinen	adjektiivi	45
ärjy	substantiivi, adjektiivi	45
arrogantti	adjektiivi	44
charmikas	adjektiivi	44
eilisiltainen	adjektiivi	44
ekspressionistinen	adjektiivi	44
esikristillinen	adjektiivi	44
irstas	adjektiivi	44
jatkuvajuoninen	adjektiivi	44
kantamaton	adjektiivi	44
kielitieteellinen	adjektiivi	44
kylmäkiskoinen	adjektiivi	44
lapsenmielinen	adjektiivi	44
laupias	adjektiivi	44
lettipäinen	adjektiivi	44
linjaton	adjektiivi	44
maapohjainen	adjektiivi	44
merihenkinen	adjektiivi	44
nelikulmainen	adjektiivi	44
nopearytminen	adjektiivi	44
paskainen	adjektiivi	44
piukea	adjektiivi	44
poeettinen	adjektiivi	44
puolihuolimaton	adjektiivi	44
raskasrakenteinen	adjektiivi	44
riivattu	adjektiivi, substantiivi	44
ruttuinen	adjektiivi	44
samanveroinen	adjektiivi	44
selektiivinen	adjektiivi	44
siveä	adjektiivi	44
sopimuspohjainen	adjektiivi	44
tyrannimainen	adjektiivi	44
työvelvollinen	substantiivi, adjektiivi	44
törppö	substantiivi, adjektiivi	44
vankkarakenteinen	adjektiivi	44
varainen	adjektiivi	44
vari	adjektiivi	44
balttilainen	adjektiivi, substantiivi	43
binäärinen	adjektiivi	43
epäkypsä	adjektiivi	43
esikuvallinen	adjektiivi	43
fundamentaalinen	adjektiivi	43
hammaslääketieteellinen	adjektiivi	43
hyppyhäntäinen	adjektiivi, substantiivi	43
kolmikymmenvuotinen	adjektiivi	43
kuulematon	adjektiivi	43
lehtevä	adjektiivi	43
lisämaksullinen	adjektiivi	43
maailmankatsomuksellinen	adjektiivi	43
maidenvälinen	adjektiivi	43
mielikuvituksekas	adjektiivi	43
moukkamainen	adjektiivi	43
nettiriippuvainen	substantiivi, adjektiivi	43
orjallinen	adjektiivi	43
pellavapäinen	adjektiivi	43
pianistinen	adjektiivi	43
polanteinen	adjektiivi	43
rasavilli	substantiivi, adjektiivi	43
raskastekoinen	adjektiivi	43
ruohovartinen	adjektiivi	43
seitsemäntoistavuotias	adjektiivi	43
tahdikas	adjektiivi	43
takaperoinen	adjektiivi	43
teräväkielinen	adjektiivi	43
täyttymätön	adjektiivi	43
vatsakas	adjektiivi	43
vatsatautinen	adjektiivi	43
viitseliäs	adjektiivi	43
voimaperäinen	adjektiivi	43
antaumuksellinen	adjektiivi	42
antisemitistinen	adjektiivi	42
artistinen	adjektiivi	42
edukas	adjektiivi	42
epäviisas	adjektiivi	42
harhaoppinen	adjektiivi, substantiivi	42
ilmielävä	adjektiivi	42
intellektuaalinen	adjektiivi	42
juonellinen	adjektiivi	42
kasvullinen	adjektiivi	42
kokoontaitettava	adjektiivi	42
koulumainen	adjektiivi	42
kriminaali	substantiivi, adjektiivi	42
käärmemäinen	adjektiivi	42
laajakirjoinen	adjektiivi	42
laiskanpulskea	adjektiivi	42
lehtipuuvaltainen	adjektiivi	42
lämminsydäminen	adjektiivi	42
monikasvoinen	adjektiivi	42
neliääninen	adjektiivi	42
omavalintainen	adjektiivi	42
paksunahkainen	adjektiivi	42
parraton	adjektiivi	42
pistämätön	adjektiivi	42
pitkittäinen	adjektiivi	42
polvipituinen	adjektiivi	42
psykoanalyyttinen	adjektiivi	42
puritaaninen	adjektiivi	42
pyrotekninen	adjektiivi	42
samanmuotoinen	adjektiivi	42
timantinkova	adjektiivi	42
tuumainen	adjektiivi	42
täyspäinen	adjektiivi, substantiivi	42
vahingonkorvausvelvollinen	adjektiivi	42
velvollisuudentuntoinen	adjektiivi	42
viraali	adjektiivi	42
adaptiivinen	adjektiivi	41
eskapistinen	adjektiivi	41
freudilainen	adjektiivi, substantiivi	41
hyväntuntuinen	adjektiivi	41
ikkunallinen	adjektiivi	41
jonkunnäköinen	adjektiivi	41
jäsentenvälinen	adjektiivi	41
jääkaappikylmä	adjektiivi	41
jörö	adjektiivi	41
kaksirivinen	adjektiivi	41
kaukonäköinen	adjektiivi	41
kovaksikeitetty	adjektiivi	41
kypsymätön	adjektiivi	41
leuhka	adjektiivi	41
luontoinen	adjektiivi	41
mattapintainen	adjektiivi	41
melodramaattinen	adjektiivi	41
muistorikas	adjektiivi	41
mukautuva	adjektiivi	41
muovautuva	adjektiivi	41
mäntyvaltainen	adjektiivi	41
möykkyinen	adjektiivi	41
raitainen	adjektiivi	41
sitkas	adjektiivi	41
sivuvaunullinen	adjektiivi	41
tehdasmainen	adjektiivi	41
tiedonhaluinen	adjektiivi	41
todenperäinen	adjektiivi	41
toope	adjektiivi, substantiivi	41
tummavetinen	adjektiivi	41
tänäinen	adjektiivi	41
umpihullu	adjektiivi, substantiivi	41
valokuvamainen	adjektiivi	41
varova	adjektiivi	41
vastavallankumouksellinen	adjektiivi, substantiivi	41
väekäs	adjektiivi	41
ympyräsuinen	adjektiivi, substantiivi	41
aikaansaapa	adjektiivi	40
avomielinen	adjektiivi	40
babylonialainen	adjektiivi, substantiivi	40
fataali	adjektiivi	40
herkkäihoinen	adjektiivi	40
honkkeli	adjektiivi, substantiivi	40
ikävystyttävä	adjektiivi	40
iloluontoinen	adjektiivi	40
kaksikymmenvuotias	adjektiivi	40
kaukasialainen	adjektiivi	40
louhikkoinen	adjektiivi	40
luovuttamaton	adjektiivi	40
pikkuvanha	adjektiivi	40
pitkämielinen	adjektiivi	40
sujuvasanainen	adjektiivi	40
taiturillinen	adjektiivi	40
talviasuttava	adjektiivi	40
tuonkaltainen	adjektiivi	40
työsuojelullinen	adjektiivi	40
uppoamaton	adjektiivi	40
voitonriemuinen	adjektiivi	40
yliedustettu	adjektiivi	40
aniliininpunainen	adjektiivi, substantiivi	39
hopeanhohtoinen	adjektiivi	39
ihmisperäinen	adjektiivi	39
ikihyvä	adjektiivi	39
itäkarjalainen	adjektiivi, substantiivi	39
ketku	adjektiivi, substantiivi	39
kovapohjainen	adjektiivi	39
lähdekriittinen	adjektiivi	39
merisairas	adjektiivi	39
nenäkäs	adjektiivi	39
omarahoitteinen	adjektiivi	39
operationaalinen	adjektiivi	39
pikkuporvarillinen	adjektiivi	39
potra	adjektiivi	39
problemaattinen	adjektiivi	39
puoliavoin	adjektiivi	39
rosee	substantiivi, adjektiivi	39
seremoniaalinen	adjektiivi	39
sisäkkäinen	adjektiivi	39
sähkönsininen	adjektiivi	39
teknokraattinen	adjektiivi	39
tyhmänrohkea	adjektiivi	39
vaitiolovelvollinen	adjektiivi	39
viisiviikkoinen	adjektiivi	39
virkasuhteinen	adjektiivi	39
vähäravinteinen	adjektiivi	39
yhteensopimaton	adjektiivi	39
yhteismitallinen	adjektiivi	39
yksitasoinen	adjektiivi	39
biomekaaninen	adjektiivi	38
dystooppinen	adjektiivi	38
eestiläinen	adjektiivi, substantiivi	38
erisuuntainen	adjektiivi	38
finanssipoliittinen	adjektiivi	38
fotorealistinen	adjektiivi	38
hienosyinen	adjektiivi	38
huikentelevainen	adjektiivi	38
ikäsidonnainen	adjektiivi	38
kopea	adjektiivi	38
kotipolttoinen	adjektiivi	38
kriminaalipoliittinen	adjektiivi	38
kultapitoinen	adjektiivi	38
kuuhullu	adjektiivi, substantiivi	38
lapsenkasvoinen	adjektiivi	38
likvidi	adjektiivi	38
luppakorva	substantiivi, adjektiivi	38
läpipääsemätön	adjektiivi	38
miettiväinen	adjektiivi	38
nopeaälyinen	adjektiivi	38
painollinen	adjektiivi	38
posliininen	adjektiivi	38
pönäkkä	adjektiivi	38
rakennuskelpoinen	adjektiivi	38
remakka	substantiivi, adjektiivi	38
runomuotoinen	adjektiivi	38
stoalainen	adjektiivi, substantiivi	38
sulkeinen	adjektiivi, substantiivi	38
tämänkeväinen	adjektiivi	38
ulommainen	adjektiivi	38
ultramoderni	adjektiivi	38
vahvarakenteinen	adjektiivi	38
vakainen	adjektiivi	38
vittumainen	adjektiivi	38
väärtti	adjektiivi	38
ynseä	adjektiivi	38
aivokuollut	substantiivi, adjektiivi	37
alikehittynyt	adjektiivi	37
eriaikainen	adjektiivi	37
geodeettinen	adjektiivi	37
hellittämätön	adjektiivi	37
hiirenhiljainen	adjektiivi	37
hyväluonteinen	adjektiivi	37
hyökkäyksellinen	adjektiivi	37
imeväisikäinen	adjektiivi, substantiivi	37
jännitteetön	adjektiivi	37
kanoninen	adjektiivi	37
karnevalistinen	adjektiivi	37
kaunainen	adjektiivi	37
kaunopuheinen	adjektiivi	37
keskiaktiivinen	adjektiivi	37
koptilainen	adjektiivi	37
korkeaoktaaninen	adjektiivi	37
kubistinen	adjektiivi	37
kuivakas	adjektiivi	37
kuuromykkä	adjektiivi, substantiivi	37
kuusinen	adjektiivi	37
kuvaamaton	adjektiivi	37
laaduton	adjektiivi	37
laitosmuotoinen	adjektiivi	37
lajirikas	adjektiivi	37
luotollinen	adjektiivi	37
monilukuinen	adjektiivi	37
nuorakeraaminen	adjektiivi	37
orgastinen	adjektiivi	37
parahin	adjektiivi	37
puhekyvytön	adjektiivi	37
puolinainen	adjektiivi	37
rasvapitoinen	adjektiivi	37
sarjallinen	adjektiivi	37
selkäydinvammainen	adjektiivi, substantiivi	37
selvänumeroinen	adjektiivi	37
sikiöaikainen	adjektiivi	37
suupaltti	adjektiivi, substantiivi	37
säröinen	adjektiivi	37
tankea	adjektiivi	37
tervejärkinen	adjektiivi	37
teräväpäinen	adjektiivi	37
tohelo	adjektiivi, substantiivi	37
trigonometrinen	adjektiivi	37
tuohinen	adjektiivi, substantiivi	37
vajaakäyttöinen	adjektiivi	37
veitsenterävä	adjektiivi	37
viinanhuuruinen	adjektiivi	37
vilpoisa	adjektiivi	37
viuhkamainen	adjektiivi	37
vänkä	adjektiivi	37
anorektinen	adjektiivi	36
dorka	adjektiivi, substantiivi	36
filmaattinen	adjektiivi	36
hallituskelpoinen	adjektiivi	36
harrastelijamainen	adjektiivi	36
hauskannäköinen	adjektiivi	36
jalkava	adjektiivi	36
kansallispukuinen	adjektiivi	36
karsinogeeninen	adjektiivi	36
leveälahkeinen	adjektiivi	36
lähekkäinen	adjektiivi	36
majesteetillinen	adjektiivi	36
mantereinen	adjektiivi	36
monityydyttymätön	adjektiivi	36
myöhäisromanttinen	adjektiivi	36
paperinmakuinen	adjektiivi	36
pienikaliiberinen	adjektiivi	36
punalihainen	adjektiivi	36
pyörällinen	adjektiivi	36
rautias	substantiivi, adjektiivi	36
sumerilainen	adjektiivi, substantiivi	36
synkkämielinen	adjektiivi	36
syömätön	adjektiivi	36
tapahtumaköyhä	adjektiivi	36
turpea	adjektiivi	36
vastavihitty	adjektiivi, substantiivi	36
vegetatiivinen	adjektiivi	36
amatöörimäinen	adjektiivi	35
ansaitsematon	adjektiivi	35
egoistinen	adjektiivi	35
erikorkuinen	adjektiivi	35
heikkotehoinen	adjektiivi	35
höyhenenkevyt	adjektiivi	35
ihmiskeskeinen	adjektiivi	35
jalallinen	adjektiivi	35
kasvuikäinen	adjektiivi	35
kiteinen	adjektiivi	35
kitkainen	adjektiivi	35
kohtalonomainen	adjektiivi	35
kolmijakoinen	adjektiivi	35
kreikankielinen	adjektiivi	35
kruunupäinen	adjektiivi	35
läpimätä	adjektiivi	35
löllö	adjektiivi, substantiivi	35
massiivipuinen	adjektiivi	35
mieliinpainuva	adjektiivi	35
monenvärinen	adjektiivi	35
naarmuinen	adjektiivi	35
omakätinen	adjektiivi	35
pitkäpartainen	adjektiivi	35
puolihullu	adjektiivi	35
rahvaanomainen	adjektiivi	35
runsasravinteinen	adjektiivi	35
seksologinen	adjektiivi	35
siviilioikeudellinen	adjektiivi	35
sofistikoitunut	adjektiivi	35
suprajohtava	adjektiivi	35
takapainoinen	adjektiivi	35
tasakokoinen	adjektiivi	35
tasapainoton	adjektiivi	35
työhullu	adjektiivi, substantiivi	35
vaihtuvakorkoinen	adjektiivi	35
valoherkkä	adjektiivi	35
vesipohjainen	adjektiivi	35
vulgaari	adjektiivi	35
ylikansoitettu	adjektiivi	35
ääliömäinen	adjektiivi	35
asiantuntematon	adjektiivi	34
bensasyöppö	substantiivi, adjektiivi	34
esiteini-ikäinen	adjektiivi	34
etymologinen	adjektiivi	34
fragmentaarinen	adjektiivi	34
hassunkurinen	adjektiivi	34
heinikkoinen	adjektiivi	34
kaikenvärinen	adjektiivi	34
karhumainen	adjektiivi	34
korkillinen	adjektiivi, substantiivi	34
kungfutselainen	adjektiivi, substantiivi	34
kymmenenvuotias	adjektiivi, substantiivi	34
lihainen	adjektiivi	34
maalaismainen	adjektiivi	34
maastokelpoinen	adjektiivi	34
matalakorkoinen	adjektiivi	34
medisiininen	adjektiivi	34
miljoonainen	adjektiivi	34
minkäikäinen	adjektiivi	34
monisanainen	adjektiivi	34
norjankielinen	adjektiivi	34
pahuksenmoinen	adjektiivi	34
pedofiilinen	adjektiivi	34
pienipiirteinen	adjektiivi	34
platoninen	adjektiivi	34
ruokoton	adjektiivi, substantiivi	34
samanvertainen	adjektiivi	34
seniili	adjektiivi	34
sinikantinen	adjektiivi	34
tasapohjainen	adjektiivi	34
tuhruinen	adjektiivi	34
tulenkestävä	adjektiivi	34
ulkoparlamentaarinen	adjektiivi	34
vaka	adjektiivi	34
yksitotinen	adjektiivi	34
aforistinen	adjektiivi	33
eriluonteinen	adjektiivi	33
federalistinen	adjektiivi	33
heikko-osainen	adjektiivi, substantiivi	33
kettumainen	adjektiivi	33
kovaluonteinen	adjektiivi	33
kultareunainen	adjektiivi	33
kunnittainen	adjektiivi	33
kursailematon	adjektiivi	33
kvantitatiivinen	adjektiivi	33
luonnonkihara	adjektiivi, substantiivi	33
läpimittainen	adjektiivi	33
maailmanhistoriallinen	adjektiivi	33
maanvarainen	adjektiivi	33
muli	adjektiivi	33
naisvoittoinen	adjektiivi	33
nasaretilainen	adjektiivi, substantiivi	33
nuoska	adjektiivi, substantiivi	33
ohuinen	adjektiivi	33
paranoidinen	adjektiivi	33
paskamainen	adjektiivi	33
pikkusieluinen	adjektiivi	33
pirunmoinen	adjektiivi	33
profeetallinen	adjektiivi	33
sivuttainen	adjektiivi	33
sopusointuinen	adjektiivi	33
sotahullu	adjektiivi, substantiivi	33
sulavaliikkeinen	adjektiivi	33
syntymäsokea	adjektiivi, substantiivi	33
taaimmainen	adjektiivi	33
timmi	adjektiivi, substantiivi	33
toraisa	adjektiivi	33
transatlanttinen	adjektiivi	33
tutunnäköinen	adjektiivi	33
ulkonainen	adjektiivi	33
urospuolinen	adjektiivi	33
valtioton	adjektiivi	33
virologinen	adjektiivi	33
vähä-älyinen	adjektiivi	33
yhteiskuntakriittinen	adjektiivi	33
yleiskielinen	adjektiivi	33
aikaavievä	adjektiivi	32
ansioton	adjektiivi	32
eittämätön	adjektiivi	32
helppotajuinen	adjektiivi	32
herkkäuskoinen	adjektiivi	32
homofobinen	adjektiivi	32
höyrypää	substantiivi, adjektiivi	32
